,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0
0,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,76.73399353027344,16171500.0,113.71200052897136,-0.16167938233816073,47.33598019911735,0.94000244140625,0.829365159501072,51.38617054709601,114.11249923706055,114.18000030517578,113.94499969482422,114.05666605631511,-339126300.0,0.0
1,126.86000061035156,127.48999786376953,126.69999694824219,127.30000305175781,91.83832550048828,51899600.0,126.35366719563802,0.5569644702405671,46.39368274519906,1.5900039672851562,1.264819011108842,58.93462740669697,127.19750022888184,127.08749961853027,127.09499740600586,127.16333262125652,2366520400.0,0.0
2,439.0799865722656,442.6600036621094,438.5799865722656,442.5,435.9039001464844,70236800.0,440.54066772460936,0.8382350741244933,33.489754372730786,13.3599853515625,3.1131996307795617,54.8368651340886,441.55999755859375,440.70499420166016,440.6199951171875,441.2466634114583,10354983800.0,0.0
3,121.08000183105469,121.4000015258789,120.94999694824219,121.36000061035156,86.03565216064453,22650600.0,119.34533335367838,0.6222131800688334,73.32355907666651,0.5699996948242188,0.4718931124297665,66.65145122432548,121.26749992370605,121.19750022888184,121.17499923706055,121.23666636149089,1749625700.0,0.0
4,115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,78.27816772460938,10067800.0,126.57699940999349,0.5540051624634148,29.076771728809174,-7.3899993896484375,-5.924322203147037,34.30754052785555,116.80249977111816,116.40500068664551,116.25500106811523,116.62000020345052,-210998800.0,0.0
5,192.9499969482422,192.99000549316406,191.97000122070312,192.89999389648438,164.92086791992188,64656000.0,188.83399963378906,-0.04902239442308556,70.06023378051276,4.8499908447265625,2.579096392458813,67.21663212506412,192.68999862670898,192.70249938964844,192.4800033569336,192.62000020345053,9441919600.0,0.0
6,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,170.882568359375,72763000.0,195.91966654459637,0.7407423105723449,54.31108007086157,6.8499908447265625,3.566403177755717,63.77624135539798,198.77000045776367,198.56999969482422,198.62000274658203,198.72000122070312,9774059700.0,0.0
7,130.02000427246094,130.24000549316406,129.3699951171875,129.8300018310547,94.0360107421875,62925600.0,129.3870002746582,-0.21839100619113597,50.74090883491075,-0.7899932861328125,-0.6048027221437713,53.303143701824915,129.81750106811523,129.8650016784668,129.80500030517578,129.8133341471354,2540590000.0,0.0
8,472.05999755859375,477.30999755859375,472.010009765625,477.260009765625,471.7974548339844,56808600.0,465.017002360026,0.981136638452237,59.87149551846629,6.52001953125,1.3850574980901476,60.67285023529194,475.9600067138672,474.6600036621094,474.6600036621094,475.52667236328125,10884397000.0,0.0
9,85.0,85.62999725341797,82.75,82.75,56.36103057861328,64648300.0,89.90699971516928,-0.7812507450587702,31.64850852040264,-6.9199981689453125,-7.717183350341427,35.716056560704196,83.46999931335449,84.03249931335449,84.18999862670898,83.70999908447266,-752606400.0,0.0
10,123.55000305175781,124.08999633789062,122.86000061035156,123.23999786376953,88.44047546386719,69592500.0,120.20533294677735,-0.25203761366596783,72.92567633085247,2.75,2.282347123210382,61.69644597353621,123.35749816894531,123.43499946594238,123.4749984741211,123.39666493733723,1891597700.0,0.0
11,113.75,113.93000030517578,112.0199966430664,112.37000274658203,75.7110366821289,11689300.0,114.89833348592123,-0.7225102657101315,42.139191728662425,-4.4199981689453125,-3.7845689993120546,40.754976321068106,112.67250061035156,113.01749992370605,112.9749984741211,112.77333323160808,-315090300.0,0.0
12,140.4375,141.71875,139.71875,141.125,92.90743255615234,12770300.0,139.42395833333333,0.34375,48.08534153215472,2.84375,2.0564971751412475,54.05889311400871,140.921875,140.75,140.71875,140.85416666666666,-7162900.0,0.0
13,126.97000122070312,127.2300033569336,123.95999908447266,124.02999877929688,93.74169158935547,340042500.0,127.72533315022787,-0.8990821407073163,38.90639189774062,-3.5500030517578125,-2.7825701526943303,39.35820241611525,124.8125,125.54750061035156,125.59500122070312,125.07333374023438,2078500700.0,0.0
14,133.1199951171875,134.55999755859375,131.47000122070312,131.8300018310547,105.39512634277344,233116400.0,130.51700083414713,-0.41747405015160044,57.178907664215764,-0.1399993896484375,-0.10608425274946098,54.601012629896864,132.42250061035156,132.74499893188477,133.01499938964844,132.62000020345053,6313475900.0,0.0
15,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,177.58482360839844,103968400.0,201.89099985758463,-0.5517291274779337,70.52809864220963,1.519989013671875,0.7442170842101525,62.58862667763049,205.8599967956543,206.0199966430664,205.95999908447266,205.8933308919271,9708661800.0,0.0
16,124.18000030517578,124.30000305175781,121.75,122.0,81.37994384765625,12603000.0,127.13400014241536,-0.8549010573430591,27.05271739862672,-3.9499969482421875,-3.1361627978962137,35.80288943252267,122.51250076293945,123.0575008392334,123.0250015258789,122.68333435058594,-133419400.0,0.0
17,210.2899932861328,210.4199981689453,207.64999389648438,208.35000610351562,182.50314331054688,116030800.0,209.0980000813802,-0.7003553033850222,41.56657836768468,-1.829986572265625,-0.8706759139955444,45.161749944118704,208.69250106811523,209.17749786376953,209.03499603271484,208.8066660563151,8158762900.0,0.0
18,126.5199966430664,128.47000122070312,125.93000030517578,128.3800048828125,97.0294418334961,388622000.0,135.4879997253418,0.732286444613319,26.562822234429813,-7.19000244140625,-5.303534744385752,30.31523026269439,127.79000282287598,127.32500076293945,127.20000076293945,127.5933354695638,2080628000.0,0.0
