,Open,High,Low,Close,Adj Close,Volume,MA,BOP,MFI,MOM,ROC,RSI,WCP,AP,MP,TP,OBV,Class
19,86.83000183105469,87.6500015258789,86.13999938964844,87.08000183105469,67.77851867675781,262649000.0,80.05666631062826,0.16556267968209218,73.57103234132705,3.6500015258789062,4.374926899829434,63.17456392795863,86.98750114440918,86.92500114440918,86.89500045776367,86.95666758219402,1919961400.0,0.0
20,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,180.37049865722656,174356000.0,203.91400044759115,0.5368968302039168,39.759753127674976,3.790008544921875,1.873366907547025,55.99603914296242,205.19750213623047,204.67000198364258,204.2949981689453,204.89666748046875,9003746100.0,0.0
21,199.9600067138672,201.07000732421875,197.3800048828125,199.5399932861328,178.2329864501953,156838700.0,192.98566589355468,-0.11382470185421042,69.82257013763603,4.0,2.045617335245997,60.26125469896196,199.38249969482422,199.4875030517578,199.22500610351562,199.3300018310547,6902421100.0,0.0
22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,74.49552154541016,26572900.0,111.8490000406901,0.6231889399562877,41.61908357410206,1.6200027465820312,1.4997248629205595,44.62544719460532,109.27250099182129,108.95000076293945,108.90500259399414,109.1500015258789,-376830000.0,0.0
23,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,218.71914672851562,66882500.0,235.454665629069,0.0,50.14676218656536,4.1099853515625,1.7521359181618346,62.02966099718756,238.6824951171875,238.6824951171875,238.68499755859375,238.6833292643229,7647049200.0,0.0
24,120.05000305175781,121.0,119.61000061035156,120.05000305175781,98.19561767578125,199241500.0,123.40433451334636,0.0,27.20698450793659,-5.409996032714844,-4.312128225883594,46.08993935544331,120.1775016784668,120.1775016784668,120.30500030517578,120.22000122070312,3679010000.0,0.0
25,396.7099914550781,403.17999267578125,395.6099853515625,401.7200012207031,401.7200012207031,104174400.0,427.5190012613932,0.6618236351762117,24.75880508617558,-10.279998779296875,-2.4951453347807906,39.083554156567416,400.5574951171875,399.30499267578125,399.3949890136719,400.1699930826823,9199567400.0,0.0
26,122.9800033569336,123.37999725341797,122.41000366210938,123.27999877929688,98.8719482421875,138019200.0,120.45066655476889,0.30927567465529854,56.394286418319105,4.8300018310546875,4.077671553816242,64.09027111055731,123.08749961853027,123.01250076293945,122.89500045776367,123.02333323160808,4406367800.0,0.0
27,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,416.7951965332031,47134300.0,417.2549987792969,-0.2871941625571548,57.33271884254706,3.1099853515625,0.7419388916040992,60.20533730117469,422.02249908447266,422.22999572753906,421.76499938964844,421.93666585286456,10240101100.0,0.0
28,113.80000305175781,114.44000244140625,113.0999984741211,113.41999816894531,90.96414184570312,191322400.0,109.58200022379557,-0.28358489384355234,79.32897740373114,3.0099945068359375,2.7261972710801663,61.71234215059076,113.59499931335449,113.69000053405762,113.77000045776367,113.65333302815755,2399014800.0,0.0
29,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,263.9036865234375,68570500.0,277.0296651204427,0.3170695398127989,61.318896964347935,0.8599853515625,0.3066229357220118,58.16532654862867,281.2649917602539,281.13499450683594,281.1999969482422,281.2433268229167,9093515000.0,0.0
30,89.0999984741211,91.55999755859375,88.88999938964844,91.33999633789062,63.299598693847656,59763600.0,87.16166636149089,0.8389510861179214,64.09974129200732,3.2899932861328125,3.7365055901234623,64.15235299787196,90.78249740600586,90.22249794006348,90.2249984741211,90.59666442871094,16247600.0,0.0
31,84.6500015258789,85.93000030517578,83.80000305175781,85.5999984741211,58.53213882446289,41206800.0,94.23066635131836,0.4460085320381255,43.63592651996612,-6.25,-6.804572785878649,36.41633427276062,85.23250007629395,84.9950008392334,84.8650016784668,85.11000061035156,-695529200.0,0.0
32,92.5199966430664,94.6500015258789,92.43000030517578,94.27999877929688,64.75643157958984,37764000.0,90.55899963378906,0.7927933191284624,55.4974241936798,5.2299957275390625,5.873099998097997,60.98028570786628,93.90999984741211,93.46999931335449,93.54000091552734,93.78666687011719,-428444000.0,0.0
33,244.86000061035156,244.8699951171875,243.2899932861328,244.24000549316406,223.8141632080078,78602300.0,240.99566802978515,-0.39240151815117774,51.003404718387166,2.8000030517578125,1.159709668424691,65.58766273399421,244.1599998474121,244.31499862670898,244.07999420166016,244.13333129882812,7646060200.0,0.0
34,165.77999877929688,166.36000061035156,165.08999633789062,165.33999633789062,139.7352752685547,109913600.0,159.44166666666666,-0.3464574497482909,75.98781396453128,5.589996337890625,3.499215234986308,69.78755698447019,165.53249740600586,165.64249801635742,165.7249984741211,165.59666442871094,7660835300.0,0.0
35,210.4199981689453,211.11000061035156,210.0,210.0,184.60400390625,71784500.0,209.14000142415364,-0.37837652072307376,60.0015298791133,1.6399993896484375,0.7870989560589292,54.72672784127288,210.2775001525879,210.38249969482422,210.55500030517578,210.37000020345053,8783318600.0,0.0
36,119.52999877929688,120.93000030517578,118.72000122070312,120.30999755859375,98.4083023071289,241517000.0,117.97800038655599,0.35294077032751175,50.21543285471358,2.4599990844726562,2.0873984864860695,50.92913770743871,120.0674991607666,119.87249946594238,119.82500076293945,119.98666636149089,3230524800.0,0.0
37,153.375,153.78125,151.8125,151.9375,101.12676239013672,8798600.0,141.00364583333334,-0.7301587301587301,67.47542144963697,13.34375,9.627959413754228,66.19663016561638,152.3671875,152.7265625,152.796875,152.51041666666666,-2364400.0,0.0
38,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,170.09066772460938,99040000.0,195.27166595458985,0.6222184546263723,36.948580424910986,0.7599945068359375,0.3885849778713313,56.322882173081304,196.14999771118164,195.86999893188477,195.95999908447266,196.08666483561197,9728073300.0,0.0
39,312.2300109863281,312.25,310.5799865722656,312.0199890136719,299.86029052734375,40709000.0,308.8786641438802,-0.1257606490872211,58.199285575161255,1.25,0.40222674138106207,58.809446477459716,311.71749114990234,311.7699966430664,311.4149932861328,311.6166585286458,9151821700.0,0.0
40,90.0199966430664,91.0999984741211,89.76000213623047,90.36000061035156,62.06399154663086,32806600.0,88.67333297729492,0.25373499738094696,50.69559796133374,-1.4899978637695312,-1.6222078263717576,53.835367459288854,90.39500045776367,90.30999946594238,90.43000030517578,90.4066670735677,-517072500.0,0.0
41,246.02000427246094,247.0,246.00999450683594,246.99000549316406,227.4379425048828,51034300.0,243.38766784667968,0.9797937762981458,59.366115723464155,4.220001220703125,1.7382712635153341,66.42141855984046,246.74750137329102,246.50500106811523,246.50499725341797,246.66666666666666,7786538300.0,0.0
42,141.0500030517578,141.61000061035156,140.41000366210938,140.8300018310547,106.80384826660156,118504500.0,136.7223342895508,-0.18333481683048714,69.50785417738874,2.279998779296875,1.645614384032279,62.606740294254124,140.92000198364258,140.97500228881836,141.01000213623047,140.95000203450522,2226201300.0,0.0
43,161.1999969482422,162.74000549316406,160.25,162.72999572753906,137.52943420410156,200225500.0,163.32733256022135,0.6144559855378865,25.326500623725906,-3.1999969482421875,-1.9285223223596604,48.36079990826572,162.11249923706055,161.72999954223633,161.49500274658203,161.90666707356772,7108206200.0,0.0
44,143.875,145.40625,143.625,144.59375,96.46544647216797,7439800.0,146.76041666666666,0.40350877192982454,29.972147157457073,-3.96875,-2.67143458140513,44.78848916521294,144.5546875,144.375,144.515625,144.54166666666666,-86043800.0,0.0
45,123.70999908447266,124.05000305175781,122.38999938964844,123.97000122070312,90.95015716552734,122771000.0,125.28366673787436,0.1566274473756779,40.72504024502881,-3.8300018310546875,-2.9968714707335087,42.06919091049693,123.59500122070312,123.53000068664551,123.22000122070312,123.47000122070312,2003320500.0,0.0
46,140.375,140.9375,138.796875,139.0,92.28123474121094,8845400.0,142.18802083333333,-0.6423357664233577,47.5971219455399,-2.0625,-1.4621178555604741,42.99028854783572,139.43359375,139.77734375,139.8671875,139.578125,-6817000.0,0.0
47,443.0799865722656,445.75,436.6499938964844,438.2900085449219,438.2900085449219,84363600.0,440.9790018717448,-0.5263708587506581,44.47970622416957,-23.259979248046875,-5.0395363152907935,44.156311442632564,439.74500274658203,440.94249725341797,441.1999969482422,440.23000081380206,9373494700.0,0.0
48,107.08999633789062,107.5999984741211,104.12999725341797,104.37000274658203,71.1179428100586,26056300.0,108.3446673075358,-0.7838595488325052,52.41160309006967,-6.529998779296875,-5.888186374617021,35.15623694917275,105.11750030517578,105.79749870300293,105.86499786376953,105.36666615804036,-458221400.0,0.0
49,152.39999389648438,152.55999755859375,151.6300048828125,152.17999267578125,113.69729614257812,89279000.0,151.73733317057292,-0.23656231541642056,36.347327549889954,1.0399932861328125,0.6880993054999562,54.11516273826502,152.1374969482422,152.19249725341797,152.09500122070312,152.12333170572916,4575893300.0,0.0
50,89.30999755859375,89.88999938964844,88.45999908447266,89.88999938964844,61.46561050415039,28167600.0,91.35299962361654,0.40559559949421925,42.1176014931536,-1.8899993896484375,-2.059271534959717,45.909781323417256,89.53249931335449,89.38749885559082,89.17499923706055,89.41333262125652,-487324500.0,0.0
51,187.82000732421875,187.9199981689453,187.3000030517578,187.4499969482422,161.61483764648438,73869000.0,186.03033294677735,-0.5967956290608387,45.19283039797775,2.3499908447265625,1.2695790206578073,55.31433119249688,187.52999877929688,187.62250137329102,187.61000061035156,187.5566660563151,8653420800.0,0.0
52,286.44000244140625,287.6700134277344,286.3800048828125,287.510009765625,269.70086669921875,57487400.0,283.0516682942708,0.8294575477277566,48.238481596103156,4.350006103515625,1.5362360669787245,64.75827867069903,287.2675094604492,287.00000762939453,287.02500915527344,287.1866760253906,9165852200.0,0.0
53,278.3500061035156,281.0,276.9100036621094,279.1000061035156,271.1269226074219,92951600.0,260.1910013834635,0.18337424731944993,63.58851990257398,13.970001220703125,5.269113628567945,53.25602864073712,279.02750396728516,278.84000396728516,278.9550018310547,279.0033365885417,8303273200.0,0.0
54,100.30000305175781,100.98999786376953,99.79000091552734,100.93000030517578,70.46771240234375,36771600.0,101.85133336385091,0.5249990463232582,43.755866188699514,-1.1599960327148438,-1.1362484810711226,46.22648547715739,100.65999984741211,100.50250053405762,100.38999938964844,100.56999969482422,288079800.0,0.0
55,301.1300048828125,301.1300048828125,300.19000244140625,300.75,287.70086669921875,33900000.0,292.0783315022787,-0.4042594636711902,63.22192902556952,7.75,2.6450511945392385,69.63377907257643,300.7050018310547,300.8000030517578,300.6600036621094,300.69000244140625,9206358900.0,0.0
56,134.2100067138672,134.55999755859375,133.25,133.9600067138672,111.325439453125,129122300.0,134.73133290608723,-0.19084005031915388,32.17749921762911,-0.1999969482421875,-0.14907345168675423,46.26570388830702,133.93250274658203,133.99500274658203,133.90499877929688,133.92333475748697,3904701400.0,0.0
57,325.8999938964844,326.6300048828125,321.3299865722656,326.5199890136719,318.5881042480469,84986800.0,316.5163319905599,0.11697980664589944,54.87986814432715,4.79998779296875,1.491976804288253,61.261272186576065,325.24999237060547,325.0949935913086,323.97999572753906,324.82666015625,9559818700.0,0.0
58,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,179.3815460205078,117516800.0,203.86400044759114,-0.6356485533817511,45.022515694490515,-0.92999267578125,-0.4516720268815555,53.118389793868104,205.2125015258789,205.41749954223633,205.4550018310547,205.2933349609375,8886229300.0,0.0
59,127.54000091552734,127.66000366210938,126.95999908447266,127.27999877929688,93.37850189208984,54227800.0,125.78633321126303,-0.37142919423221543,41.67705167798315,2.6299972534179688,2.109905512413457,55.50620826555062,127.29500007629395,127.36000061035156,127.31000137329102,127.3000005086263,2192578700.0,0.0
60,115.43000030517578,116.33999633789062,115.25,116.16000366210938,81.48428344726562,33130800.0,114.66533381144205,0.669730100512361,50.502606090097956,1.0300064086914062,0.8946464286142763,62.75374834090558,115.97750091552734,115.79500007629395,115.79499816894531,115.91666666666667,789660700.0,0.0
61,132.52999877929688,133.36000061035156,131.6199951171875,132.07000732421875,109.18901062011719,172223900.0,133.17733561197917,-0.26436207062867767,47.88900414136297,0.3100128173828125,0.23528599750111123,47.2297037731317,132.28000259399414,132.39500045776367,132.48999786376953,132.3500010172526,3630267400.0,0.0
62,122.5,122.61000061035156,121.1500015258789,122.23999786376953,88.08871459960938,55168600.0,123.16966654459635,-0.1780837666239908,42.00652048475104,-1.1500015258789062,-0.9320054555210455,46.165387583687554,122.05999946594238,122.125,121.88000106811523,122.0,2170160800.0,0.0
63,88.55000305175781,89.0199966430664,86.91999816894531,87.41999816894531,68.04314422607422,301419800.0,83.51933314005534,-0.5380979542308656,60.274715330281495,0.9199981689453125,1.0635816982026647,60.427687766426665,87.69499778747559,87.97749900817871,87.96999740600586,87.78666432698567,2087991300.0,0.0
64,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,172.33929443359375,111393000.0,199.21900024414063,-0.3206098867819037,47.82899295616967,-1.3100128173828125,-0.6572410040362464,44.270088740463436,198.3074951171875,198.41249465942383,198.60499572753906,198.4066619873047,9514992800.0,0.0
65,113.75,114.9000015258789,113.6500015258789,114.81999969482422,92.0869369506836,209671800.0,109.89500020345052,0.855999755859375,72.00168628190504,3.339996337890625,2.9960497284851284,64.46196367691165,114.54750061035156,114.28000068664551,114.2750015258789,114.45666758219402,2406332300.0,0.0
66,112.86000061035156,115.44999694824219,109.68000030517578,110.33999633789062,84.5859375,461798000.0,122.35199890136718,-0.43674276231843817,38.585572924703705,-13.780006408691406,-11.102164118402646,35.20482794992133,111.4524974822998,112.08249855041504,112.56499862670898,111.82333119710286,3800925200.0,0.0
67,146.625,148.0,146.0,147.484375,98.16284942626953,4919500.0,143.20572916666666,0.4296875,45.73672419040831,9.484375,6.872735507246386,58.01684838115112,147.2421875,147.02734375,147.0,147.16145833333334,-76094600.0,0.0
68,206.50999450683594,207.7899932861328,206.47000122070312,207.39999389648438,185.25369262695312,92640700.0,206.560666402181,0.674246014773371,47.27415848915153,4.5,2.217841367849327,53.646483247153,207.26499557495117,207.04249572753906,207.12999725341797,207.2199961344401,6928157500.0,0.0
69,137.07000732421875,137.17999267578125,135.9499969482422,136.22000122070312,110.30165100097656,126278700.0,132.63933308919272,-0.6910642732201119,70.49156745649074,4.1800079345703125,3.1657135315905194,67.73805097277463,136.39249801635742,136.60499954223633,136.56499481201172,136.4499969482422,5515080300.0,0.0
70,271.57000732421875,273.0400085449219,268.7699890136719,273.0299987792969,253.9558563232422,111200300.0,275.20033365885416,0.34191680960548887,25.914191854641338,-8.54998779296875,-3.0364330565711084,51.44300083375963,271.9674987792969,271.60250091552734,270.9049987792969,271.6133321126302,9454752200.0,0.0
71,437.1600036621094,440.260009765625,434.6199951171875,434.69000244140625,431.82666015625,65233300.0,442.0170013427734,-0.4379423414064022,40.26534500918189,-7.95001220703125,-1.7960446285782528,44.95418639514045,436.06500244140625,436.68250274658203,437.44000244140625,436.52333577473956,10282954200.0,0.0
72,110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,86.8275375366211,207497000.0,110.2663335164388,-0.6250017029895414,57.46860228415193,3.9199981689453125,3.701953150949322,49.751795111357175,110.08499717712402,110.34749794006348,110.3599967956543,110.17666371663411,4933233800.0,0.0
73,260.55999755859375,263.3299865722656,256.2200012207031,257.75,250.3868408203125,194881100.0,279.15100046793617,-0.39521847368872864,47.457388617943536,4.9499969482421875,1.9580683894330209,45.16262916145658,258.7624969482422,259.4649963378906,259.7749938964844,259.09999593098956,7674997500.0,0.0
74,126.51000213623047,126.80000305175781,125.19000244140625,126.05000305175781,96.07300567626953,222863000.0,129.30999959309895,-0.28571360874963275,32.443606982694654,1.0300064086914062,0.8238733293459255,43.196597004023914,126.02250289916992,126.13750267028809,125.99500274658203,126.01333618164062,2065887300.0,0.0
75,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,183.97357177734375,120062100.0,206.95166676839193,0.17603054045867836,27.871434707107547,-0.0999908447265625,-0.048773643922628285,45.90737262336235,204.93750381469727,204.82000350952148,204.96500396728516,204.94667053222656,7142346900.0,0.0
76,150.44000244140625,151.1300048828125,147.5500030517578,147.91000366210938,111.0313491821289,306639700.0,153.23233286539713,-0.7067032081800707,33.40446722022177,-3.5699920654296875,-2.3567415936893044,38.97281304708476,148.62500381469727,149.25750350952148,149.34000396728516,148.86333719889322,4146396500.0,0.0
77,439.67999267578125,440.29998779296875,437.30999755859375,438.8299865722656,434.5472106933594,52472400.0,430.610996500651,-0.28428390626275823,58.795060922316345,2.589996337890625,0.5937090582867288,60.89472661044265,438.81748962402344,439.02999114990234,438.80499267578125,438.8133239746094,10396937500.0,0.0
78,367.7200012207031,370.7799987792969,367.6700134277344,370.1700134277344,362.6235656738281,42458900.0,353.94700215657554,0.7877889861443655,53.36097225161684,12.71002197265625,3.555648821262136,68.03068861218777,369.697509765625,369.0850067138672,369.2250061035156,369.5400085449219,10040328600.0,0.0
79,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,74.25885772705078,29714800.0,104.89100036621093,0.46052301360236914,65.80101443329369,0.9599990844726562,0.9108150574712814,61.66289593378478,106.26000022888184,106.17250061035156,106.15999984741211,106.22666676839192,621100200.0,0.0
80,112.19000244140625,112.5999984741211,112.0,112.4800033569336,88.938720703125,39677500.0,110.77333297729493,0.4833360883994761,49.02186382559572,1.8400039672851562,1.6630549326063226,60.998893965359876,112.39000129699707,112.31750106811523,112.29999923706055,112.36000061035156,4795100300.0,0.0
81,273.3399963378906,274.0799865722656,272.3599853515625,272.9800109863281,254.92623901367188,54790600.0,266.0886688232422,-0.20929366050992707,48.9178407247386,8.470001220703125,3.202147710102987,62.58798343424918,273.0999984741211,273.1899948120117,273.21998596191406,273.13999430338544,9076395000.0,0.0
82,183.4499969482422,183.8300018310547,182.88999938964844,183.52000427246094,157.53118896484375,96582300.0,181.3299997965495,0.074475683397182,74.82850345725068,0.9900054931640625,0.5423796087135946,60.82550363109542,183.44000244140625,183.42250061035156,183.36000061035156,183.41333516438803,8268614000.0,0.0
83,131.5800018310547,131.9199981689453,130.94000244140625,130.97999572753906,106.05862426757812,109762400.0,131.19533259073893,-0.6122537952510705,43.39784047694933,0.92999267578125,0.7151039246120705,52.42910723137791,131.20499801635742,131.35499954223633,131.43000030517578,131.27999877929688,5016777000.0,0.0
84,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,186.74888610839844,76510100.0,209.94066670735677,0.0,45.75262382186966,1.720001220703125,0.8162496254456864,58.150518826766096,212.3375015258789,212.3375015258789,212.23500061035156,212.30333455403647,8775834700.0,0.0
85,126.16999816894531,126.81999969482422,126.05999755859375,126.48999786376953,104.11942291259766,86075700.0,123.15200017293294,0.42105104652913716,41.70673523740195,2.279998779296875,1.8356000290655317,58.157803756191896,126.46499824523926,126.3849983215332,126.43999862670898,126.4566650390625,4028039500.0,0.0
86,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,73.83991241455078,31421600.0,103.75366668701172,-0.33332964760777983,59.78510216745199,0.9000015258789062,0.8582886902921194,61.453673239599546,105.84250068664551,105.89999961853027,105.92499923706055,105.87000020345052,585246900.0,0.0
87,143.14999389648438,143.6699981689453,142.27999877929688,143.41000366210938,119.8149185180664,125578600.0,145.01466674804686,0.18705746747900542,47.45915348780175,-2.2299957275390625,-1.5311698275779828,45.56091970733332,143.19250106811523,143.12749862670898,142.9749984741211,143.12000020345053,5454089500.0,0.0
88,226.72999572753906,227.39999389648438,226.69000244140625,227.0500030517578,207.1605224609375,62717900.0,225.2106674194336,0.45071996561358263,40.831296984490535,2.6999969482421875,1.2034753174895885,60.33700935809843,227.04750061035156,226.96749877929688,227.0449981689453,227.04666646321616,7454750300.0,0.0
89,156.61000061035156,157.2100067138672,156.3699951171875,156.82000732421875,132.53466796875,101504300.0,154.19166666666666,0.25000454124357413,44.761775894354045,1.850006103515625,1.1937833702930112,61.431520155342625,156.80500411987305,156.75250244140625,156.79000091552734,156.8000030517578,6665567300.0,0.0
90,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,77.95397186279297,5728800.0,114.72466710408528,-0.23255442593282588,49.23576150131009,0.350006103515625,0.3060028955413907,52.33576968771288,114.77750205993652,114.8025016784668,114.82500076293945,114.7933349609375,-300257100.0,0.0
91,119.20999908447266,119.63999938964844,118.83999633789062,119.20999908447266,84.82447052001953,33030500.0,116.70600051879883,0.0,49.24707720006301,1.7900009155273438,1.5244429768699774,66.20125605124791,119.2249984741211,119.2249984741211,119.23999786376953,119.22999827067058,1491131400.0,0.0
92,113.26000213623047,113.68000030517578,112.8499984741211,113.62999725341797,89.84806060791016,111579900.0,111.2369997660319,0.4457762662009376,59.04743318779529,3.4199981689453125,3.103165046144296,63.23355705414511,113.4474983215332,113.35499954223633,113.26499938964844,113.38666534423828,4868784500.0,0.0
93,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,78.73530578613281,11168100.0,112.45366566975912,-0.20000381468271378,75.95975325423285,4.7299957275390625,4.2555066690105114,58.13527779823298,115.95499801635742,115.99499893188477,116.02999877929688,115.97999827067058,-355268700.0,0.0
94,136.50999450683594,137.55999755859375,136.4600067138672,137.10000610351562,113.34756469726562,127765900.0,139.08733266194662,0.5363786430662099,41.32046276244278,0.3100128173828125,0.22663413451182723,43.21535177842549,137.05500411987305,136.90750122070312,137.01000213623047,137.04000345865884,4745468400.0,0.0
95,88.5,88.91000366210938,85.62000274658203,86.79000091552734,59.345863342285156,51772900.0,92.00466639200846,-0.5197564159943603,56.38597165507077,2.0800018310546875,2.455438382168462,40.86072865918515,87.02750205993652,87.45500183105469,87.2650032043457,87.10666910807292,-668179000.0,0.0
96,119.69999694824219,120.05000305175781,119.12999725341797,119.61000061035156,86.56038665771484,75661400.0,122.20033365885416,-0.09782148987867681,40.40038283882291,-1.8300018310546875,-1.5069184735381103,35.99485201712152,119.60000038146973,119.62249946594238,119.59000015258789,119.59666697184245,1789490300.0,0.0
97,124.18000030517578,124.30000305175781,121.75,122.0,82.0672378540039,12603000.0,127.13400014241536,-0.8549010573430591,27.05271739862672,-3.9499969482421875,-3.1361627978962137,35.80288943252267,122.51250076293945,123.0575008392334,123.0250015258789,122.68333435058594,-133419400.0,0.0
98,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,189.36056518554688,63044700.0,207.3260004679362,0.6568100762945239,44.05487298305406,6.0,2.9281147297687937,63.67031611893809,210.49750137329102,210.22000122070312,210.08499908447266,210.36000061035156,7385976800.0,0.0
